cms_id,content_tag_list_x,operations_tag_list_x,content_tag_list_y,operations_tag_list_y,Difference
64e2d5fe8bbeb4103bd09c1f,['现代简约式客厅'],"['ZenColor速写图', '生活环境的宁静']",['现代简约式客厅'],"['ZenColor速写图', '宁静']",True
64e2d5fe8bbeb4103bd09c1e,['向日葵'],"['ZenColor普通图', '简单挑战图', '生机带来的希望']",['向日葵'],"['ZenColor普通图', '秩序化实体', '简单挑战图']",True
64e2d5fe8bbeb4103bd09c13,['夏威夷红姜'],"['ZenColor普通图', '简单挑战图', '生机带来的希望']",['夏威夷红姜'],"['ZenColor普通图', '秩序化实体', '简单挑战图']",True
64e2d5fe8bbeb4103bd09c07,['孩子'],"['ZenColor速写图', '美好生活的喜悦']",['孩子'],"['ZenColor速写图', '喜悦']",True
64e2d5fe8bbeb4103bd09c02,['其他鸟'],"['ZenColor普通图', '简单挑战图', '生机带来的希望']",['其他鸟'],"['ZenColor普通图', '秩序化实体', '简单挑战图']",True
64e2d5fe8bbeb4103bd09be5,['金毛犬'],"['ZenColor速写图', '美好生活的喜悦']",['金毛犬'],"['ZenColor速写图', '喜悦']",True
64e2d5fe8bbeb4103bd09bbb,['现代简约式客厅'],"['ZenColor速写图', '生活环境的宁静']",['现代简约式客厅'],"['ZenColor速写图', '宁静']",True
64e2d5fe8bbeb4103bd09bb4,['其他猫'],"['AI应用项目', 'ZenColor速写图', '美好生活的喜悦']",['其他猫'],"['AI应用项目', 'ZenColor速写图', '喜悦']",True
64e2d5fe8bbeb4103bd09b5b,['其他狗'],"['ZenColor速写图', '美好生活的喜悦']",['其他狗'],"['ZenColor速写图', '喜悦']",True
659640e6f7855ed93740e13b,['仙女精灵'],"['彩绘作者包-Carmen_Ferreira', '魔法']",['仙女精灵'],"['彩绘作者包-Carmen_Ferreira', '奇幻']",True
659640e6f7855ed93740e12e,['其他狗'],"['VitaColor速写图', '生活与节日']",['其他狗'],"['VitaColor速写图', '创意艺术']",True
658d1252591919d03c5554b9,['浴室'],"['VitaColor速写图', '生活环境的宁静']",['浴室'],"['VitaColor速写图', '宁静']",True
6593a8c8f7855ed93740765f,['其他鸟'],"['VitaColor速写图', '自然与生态']",['其他鸟'],"['VitaColor速写图', '创意艺术']",True
6549b390328bb8446f6970e2,['洞穴'],"['ZenColor速写图', '人工融入自然的宁静']",['洞穴'],"['ZenColor速写图', '宁静']",True
65488e6f7a49ee696b6e83b6,['树屋'],"['ZenColor速写图', '生活环境的宁静']",['树屋'],"['ZenColor速写图', '宁静']",True
659510b2f7855ed93740b08d,['欧美日常女性'],"['VitaColor速写图', '美好生活的喜悦']",['欧美日常女性'],"['VitaColor速写图', '喜悦']",True
6593a8c8f7855ed93740765b,['独栋房屋'],"['VitaColor速写图', '生活环境的宁静']",['独栋房屋'],"['VitaColor速写图', '宁静']",True
659640e6f7855ed93740e136,['孩子'],"['VitaColor速写图', '美好生活的喜悦']",['孩子'],"['VitaColor速写图', '喜悦']",True
658d1252591919d03c5554c5,['小镇'],"['彩绘作者包-John_Zaccheo', '生活环境的宁静']",['小镇'],"['彩绘作者包-John_Zaccheo', '宁静']",True
6566b8ebd3f53b00109b6847,['岛屿'],"['ZenColor速写图', '人工融入自然的宁静']",['岛屿'],"['ZenColor速写图', '宁静']",True
6537352baec1c92dd9ec502a,['水车房屋'],"['ZenColor速写图', '生活环境的宁静']",['水车房屋'],"['ZenColor速写图', '宁静']",True
659640e6f7855ed93740e13a,['仙女精灵'],"['彩绘作者包-Carmen_Ferreira', '魔法']",['仙女精灵'],"['彩绘作者包-Carmen_Ferreira', '奇幻']",True
659640e6f7855ed93740e138,['其他猫'],"['VitaColor速写图', '美好生活的喜悦']",['其他猫'],"['VitaColor速写图', '喜悦']",True
65950c9df7855ed93740af2a,['小教堂'],"['VitaColor速写图', '生活环境的宁静']",['小教堂'],"['VitaColor速写图', '宁静']",True
659640e6f7855ed93740e132,['现代简约卧室'],"['VitaColor速写图', '生活环境的宁静']",['现代简约卧室'],"['VitaColor速写图', '宁静']",True
658bd059e780e95bb7307c35,['街道'],"['VitaColor速写图', '生活环境的宁静']",['街道'],"['VitaColor速写图', '宁静']",True
6597757dd0e2d694fbb06305,['独栋房屋'],"['VitaColor速写图', '生活环境的宁静']",['独栋房屋'],"['VitaColor速写图', '宁静']",True
659510b2f7855ed93740b091,['非洲裔日常女性'],"['彩绘作者包-Camille_Leclerc', '美好生活的喜悦']",['非洲裔日常女性'],"['彩绘作者包-Camille_Leclerc', '喜悦']",True
658e53411bb785a4acf87921,['其他狗'],"['VitaColor速写图', '美好生活的喜悦']",['其他狗'],"['VitaColor速写图', '喜悦']",True
658d1252591919d03c5554bb,['河流'],"['VitaColor速写图', '人工融入自然的宁静']",['河流'],"['VitaColor速写图', '宁静']",True
654c5afa61b9c94253eb8940,['尖顶小屋'],"['ZenColor速写图', '生活环境的宁静']",['尖顶小屋'],"['ZenColor速写图', '宁静']",True
659640e6f7855ed93740e130,['孩子'],"['VitaColor速写图', '美好生活的喜悦']",['孩子'],"['VitaColor速写图', '喜悦']",True
6593aa16f7855ed9374076e8,['莲花'],"['彩绘作者包-Mira_Rast', '自然与生态']",['莲花'],"['彩绘作者包-Mira_Rast', '创意艺术']",True
65277ec320bd66f84e892dbd,['多家庭房屋'],"['PBN速写图', '生活与节日']",['多家庭房屋'],"['PBN速写图', '创意艺术']",True
658e53411bb785a4acf87920,['孩子'],"['VitaColor速写图', '美好生活的喜悦']",['孩子'],"['VitaColor速写图', '喜悦']",True
6539ff652a12c2cd5814e603,['其他奇幻人物'],"['彩绘作者包-Anne_Stokes', '魔法']",['其他奇幻人物'],"['彩绘作者包-Anne_Stokes', '奇幻']",True
6588ea0159b5cf42748db26d,['其他猫'],"['VitaColor速写图', '美好生活的喜悦']",['其他猫'],"['VitaColor速写图', '喜悦']",True
6588ea0159b5cf42748db263,['独栋房屋'],"['VitaColor速写图', '生活环境的宁静']",['独栋房屋'],"['VitaColor速写图', '宁静']",True
655d9ae40224753e46a3ba67,['瀑布'],"['ZenColor速写图', '人工融入自然的宁静']",['瀑布'],"['ZenColor速写图', '宁静']",True
6593a8c8f7855ed93740766c,['帐篷'],"['VitaColor速写图', '生活环境的宁静']",['帐篷'],"['VitaColor速写图', '宁静']",True
658d1252591919d03c5554c1,['婴儿'],"['VitaColor速写图', '美好生活的喜悦']",['婴儿'],"['VitaColor速写图', '喜悦']",True
6588ea0159b5cf42748db277,['书房'],"['VitaColor速写图', '生活环境的宁静']",['书房'],"['VitaColor速写图', '宁静']",True
656e9ea6051065b03efbb8d1,['橱窗店面'],"['ZenColor速写图', '生活环境的宁静']",['橱窗店面'],"['ZenColor速写图', '宁静']",True
