cms_id,supplement_tag_list_x,content_tag_list_x,operations_tag_list_x,supplement_tag_list_y,content_tag_list_y,operations_tag_list_y,Difference
64182c00d5d4a09c2b6928cb,"['普通作者包', '方形', '普通', '困难']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购']","['方形', '普通', '困难', '困难', 'PBN普通图']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购', 'PBN普通图']",True
641431d3dc67e61f977e54e0,"['普通作者包', '方形', '普通', '中等']",['奇幻城堡'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购']","['方形', '普通', '中等', 'PBN普通图']",['奇幻城堡'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购', 'PBN普通图']",True
641431d3dc67e61f977e54e1,"['普通作者包', '方形', '普通', '困难']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购']","['方形', '普通', '困难', '困难', 'PBN普通图']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购', 'PBN普通图']",True
641431d3dc67e61f977e54df,"['普通作者包', '方形', '普通', '中等']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购']","['方形', '普通', '中等', 'PBN普通图']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购', 'PBN普通图']",True
641431d3dc67e61f977e54de,"['普通作者包', '方形', '普通', '中等']",['奇幻城堡'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购']","['方形', '普通', '中等', 'PBN普通图']",['奇幻城堡'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购', 'PBN普通图']",True
6412ebb1c136f7360d8b4efb,"['普通作者包', '方形', '普通', '困难']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购']","['方形', '普通', '困难', '困难', 'PBN普通图']",['其他奇幻房屋'],"['普通作者包-小g-Faris_Setiyawan', '线稿采购', 'PBN普通图']",True
6410437bbb9cffd1306b41bd,"['普通作者包', '方形', '普通', '困难']",['流动餐车'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan']","['方形', '普通', '困难', '困难', 'PBN普通图']",['流动餐车'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan', 'PBN普通图']",True
6410437bbb9cffd1306b41bc,"['普通作者包', '方形', '普通', '中等']",['流动餐车'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan']","['方形', '普通', '中等', 'PBN普通图']",['流动餐车'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan', 'PBN普通图']",True
6407ef5a18b1678c8d6f6fe2,"['普通作者包', '方形', '普通', '困难']",['花园'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan']","['方形', '普通', '困难', '困难', 'PBN普通图']",['花园'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan', 'PBN普通图']",True
6407ef5a18b1678c8d6f6fdd,"['普通作者包', '方形', '普通', '中等']",['沙滩'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan']","['方形', '普通', '中等', 'PBN普通图']",['沙滩'],"['线稿采购', '普通作者包-小g-Faris_Setiyawan', 'PBN普通图']",True
63fdb5aed5be32c94a381415,"['PBN速写图', '方形', '普通', '困难']",['星座'],['活动普通'],"['PBN普通图', '方形', '普通', '困难', '困难', '星座']",['星座'],"['PBN普通图', '活动普通']",True
63f8853105b1d46be3dc5cc0,"['PBN速写图', '壁纸', '普通', '困难', '日历']",['日历'],['活动普通'],"['PBN普通图', '壁纸', '普通', '困难', '日历', '困难']",['日历'],"['PBN普通图', '活动普通']",True
63db908375611d6225cbd259,"['PBN速写图', '方形', '普通', '中等', '情人节']",['信笺信纸'],"['云腾天际PBN需求', '活动普通', '2023情人节关卡图']","['PBN普通图', '方形', '普通', '中等', '情人节']",['信笺信纸'],"['PBN普通图', '云腾天际PBN需求', '活动普通', '2023情人节关卡图']",True
63d8e7858216635856b79642,"['PBN速写图', '壁纸', '普通', '困难', '情人节']",['沙发'],"['2023情人节关卡图', '云腾天际PBN需求', '活动普通']","['PBN普通图', '壁纸', '普通', '困难', '情人节', '困难']",['沙发'],"['PBN普通图', '2023情人节关卡图', '云腾天际PBN需求', '活动普通']",True
63d799407f842b61ab8883cc,"['PBN速写图', '壁纸', '普通', '困难', '情人节']",['其他客厅'],"['2023情人节关卡图', '云腾天际PBN需求', '活动普通']","['PBN普通图', '壁纸', '普通', '困难', '情人节', '困难']",['其他客厅'],"['PBN普通图', '2023情人节关卡图', '云腾天际PBN需求', '活动普通']",True
63d799427f842b61ab8883ce,"['PBN速写图', '壁纸', '普通', '困难', '情人节']",['帐篷'],"['2023情人节关卡图', '云腾天际PBN需求', '活动普通']","['PBN普通图', '壁纸', '普通', '困难', '情人节', '困难']",['帐篷'],"['PBN普通图', '2023情人节关卡图', '云腾天际PBN需求', '活动普通']",True
63d627ed9027723e821ab6fb,"['PBN速写图', '方形', '普通', '困难', '活动普通', '情人节']",['人物剪影'],"['2023年情人节运营图', '运营型节日素材', '活动普通', '云腾天际PBN需求']","['PBN普通图', '方形', '普通', '困难', '活动普通', '情人节', '困难']",['人物剪影'],"['PBN普通图', '2023年情人节运营图', '运营型节日素材', '活动普通', '云腾天际PBN需求']",True
63c52ad7693526c7d9449df0,"['PBN速写图', '方形', '普通', '困难', '情人节']",['字母文案'],"['2023情人节关卡图', '云腾天际PBN需求', '活动普通']","['PBN普通图', '方形', '普通', '困难', '情人节', '困难']",['字母文案'],"['PBN普通图', '2023情人节关卡图', '云腾天际PBN需求', '活动普通']",True
63c52ad3bcdb7d69113fb436,"['PBN速写图', '方形', '普通', '困难', '情人节']",['情侣'],"['云腾天际PBN需求', '活动普通', '2023年情人节运营图', '运营型节日素材']","['PBN普通图', '方形', '普通', '困难', '情人节', '困难']",['情侣'],"['PBN普通图', '云腾天际PBN需求', '活动普通', '2023年情人节运营图', '运营型节日素材']",True
63c11c893c6b306bad5754e5,"['PBN速写图', '情人节', '方形', '普通', '困难']",['独栋房屋'],"['活动普通', '云腾天际PBN需求', '2023情人节关卡图']","['PBN普通图', '情人节', '方形', '普通', '困难', '困难']",['独栋房屋'],"['PBN普通图', '活动普通', '云腾天际PBN需求', '2023情人节关卡图']",True
63c11c8e3c6b306bad5754e9,"['PBN速写图', '方形', '普通', '困难', '星座']",['星座'],"['云腾天际PBN需求', '活动普通', '运营型节日素材']","['PBN普通图', '方形', '普通', '困难', '星座', '困难']",['星座'],"['PBN普通图', '云腾天际PBN需求', '活动普通', '运营型节日素材']",True
63c11c8c3c6b306bad5754e7,"['PBN速写图', '方形', '普通', '困难', '生日']",['其他房屋内饰'],"['云腾天际PBN需求', '活动普通', '运营型节日素材']","['PBN普通图', '方形', '普通', '困难', '生日', '困难']",['其他房屋内饰'],"['PBN普通图', '云腾天际PBN需求', '活动普通', '运营型节日素材']",True
63b7f3143b28ac02f205f5ea,"['PBN速写图', '壁纸', '普通', '中等']",['壁炉'],"['云腾天际PBN需求', '2023情人节关卡图', '活动普通']","['PBN普通图', '壁纸', '普通', '中等', '情人节']",['壁炉'],"['PBN普通图', '云腾天际PBN需求', '2023情人节关卡图', '活动普通']",True
63b6a27067ce33fb446fa770,"['PBN速写图', '壁纸', '普通', '中等', '日历']",['日历'],"['活动普通', '云腾天际PBN需求']","['PBN普通图', '壁纸', '普通', '中等', '日历']",['日历'],"['PBN普通图', '活动普通', '云腾天际PBN需求']",True
63b54ab242a16e6634cd2d0f,"['彩绘作者包', '方形', '彩绘', '灰度素材', '困难', '新年']",['情侣'],"['成图采购', '爱情', '运营型节日素材']","['彩绘作者包', '方形', '彩绘', '灰度素材', '困难', '新年', '困难']",['情侣'],"['成图采购', '彩绘作者包- Aidana_Ryskulova', '爱情', '运营型节日素材']",True
639a887b1da7a1f60afd4006,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['天使'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['天使'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
63721678940720d30d34293d,"['PBN速写图', '壁纸', '普通', '困难']",['日历'],['活动普通'],"['PBN普通图', '壁纸', '普通', '困难', '困难']",['日历'],"['PBN普通图', '活动普通']",True
636deef30e60ea618a1b1114,"['PBN速写图', '方形', '普通', '困难']",['星座'],"['活动普通', '云腾天际PBN需求']","['PBN普通图', '方形', '普通', '困难', '困难']",['星座'],"['PBN普通图', '活动普通', '云腾天际PBN需求']",True
6362383993b6bf73c939030f,"['彩绘作者包', '方形', '彩绘', '灰度素材', '困难']",['欧美日常女性'],"['成图采购', '2022感恩节运营图', '运营型节日素材']","['彩绘作者包', '方形', '彩绘', '灰度素材', '困难', '困难', '感恩节']",['欧美日常女性'],"['成图采购', '彩绘作者包- Aidana_Ryskulova', '2022感恩节运营图', '运营型节日素材']",True
6362383893b6bf73c939030d,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['情侣'],"['成图采购', '2022感恩节运营图', '运营型节日素材']","['彩绘作者包', '方形', '彩绘', '灰度素材', '中等', '感恩节']",['情侣'],"['成图采购', '彩绘作者包- Aidana_Ryskulova', '2022感恩节运营图', '运营型节日素材']",True
6347e2ad4a0a7f3af803e808,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['欧美日常女性'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['欧美日常女性'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
6347e0974a0a7f3af803e6b0,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['其他奇幻人物'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['其他奇幻人物'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
634768f74a0a7f3af803a7b0,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['情侣'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['情侣'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
634146c172e83bf53ef0cdde,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['仙女精灵'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['仙女精灵'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
634146b072e83bf53ef0cdca,"['彩绘作者包', '方形', '彩绘', '灰度素材', '中等']",['女巫'],"['成图采购', '2022万圣节', '运营型节日素材']","['彩绘作者包', '方形', '彩绘', '灰度素材', '中等', '万圣节']",['女巫'],"['成图采购', '彩绘作者包- Aidana_Ryskulova', '2022万圣节', '运营型节日素材']",True
633421c45d8ecc3c6781d87f,"['彩绘作者包', '壁纸', '彩绘', '灰度素材', '中等']",['其他奇幻人物'],['成图采购'],"['彩绘作者包', '壁纸', '彩绘', '灰度素材', '中等']",['其他奇幻人物'],"['彩绘作者包- Aidana_Ryskulova', '成图采购']",True
63316f89c58c31156e6df425,"['彩绘作者包', '壁纸', '彩绘', '灰度素材', '中等']",['情侣'],['成图采购'],"['彩绘作者包', '壁纸', '彩绘', '灰度素材', '中等']",['情侣'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
632d7e8115254caa482e8fb8,"['彩绘作者包', '壁纸', '彩绘', '中等', '灰度素材']",['情侣'],['成图采购'],"['彩绘作者包', '壁纸', '彩绘', '中等', '灰度素材']",['情侣'],"['彩绘作者包- Aidana_Ryskulova', '成图采购']",True
632d7e60b50be7fcbeb45a9e,"['彩绘作者包', '壁纸', '彩绘', '灰度素材', '中等']",['其他奇幻人物'],['成图采购'],"['彩绘作者包', '壁纸', '彩绘', '灰度素材', '中等']",['其他奇幻人物'],"['彩绘作者包- Aidana_Ryskulova', '成图采购']",True
6319bade3fe5b80001285b13,"['彩绘作者包', '方形', '彩绘', '中等']",['欧美日常女性'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '中等']",['欧美日常女性'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
6319bad33fe5b80001285afa,"['彩绘作者包', '壁纸', '彩绘', '中等']",['其他奇幻人物'],['成图采购'],"['彩绘作者包', '壁纸', '彩绘', '中等', '灰度素材']",['其他奇幻人物'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
631703c13fe5b8000127d151,"['彩绘作者包', '方形', '彩绘', '中等']",['欧美日常女性'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '中等']",['欧美日常女性'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
630f4e7f3fe5b8000126e25d,"['彩绘作者包', '方形', '彩绘', '中等']",['情侣'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '中等']",['情侣'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
630df1603fe5b8000126a22f,"['彩绘作者包', '方形', '彩绘', '简单']",['欧美日常女性'],['成图采购'],"['彩绘作者包', '方形', '彩绘', '简单', '简单']",['欧美日常女性'],"['成图采购', '彩绘作者包- Aidana_Ryskulova']",True
