cms_id,content_tag_list_x,operations_tag_list_x,content_tag_list_y,operations_tag_list_y,Difference
65d81cb673358196a167c6d1,['柯基'],['色彩之美'],['柯基'],"['色彩之美', 'iPad速写图']",True
65d81cb673358196a167c6d2,['情侣'],['爱情'],['情侣'],"['爱情', 'iPad速写图']",True
65d446fa73358196a1678713,['平铺图案'],['秩序化图案'],['平铺图案'],"['秩序化图案', 'ZenColor普通图']",True
65d446fa73358196a1678712,['钟表'],['美好事物带来的愉悦'],['钟表'],"['iPad速写图', '美好事物带来的愉悦']",True
65d446fa73358196a1678710,['其他奇幻场景'],['生活与节日'],['其他奇幻场景'],"['VitaColor速写图', '生活与节日']",True
65d6c6b8a64b6582fe05a7fa,['天使'],['幻想主题创意'],['天使'],"['幻想主题创意', 'iPad速写图']",True
65d59de573358196a1679c81,['蛋'],['美好事物带来的愉悦'],['蛋'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65d59de573358196a1679c82,['棋'],['美好事物带来的愉悦'],['棋'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65d59de573358196a1679c80,['情侣'],['爱情'],['情侣'],"['iPad速写图', '爱情']",True
65d59de573358196a1679c7f,['其他房屋内饰'],['秩序化建筑结构'],['其他房屋内饰'],"['秩序化建筑结构', 'iPad速写图']",True
65d59de573358196a1679c7e,['猎豹'],['生机带来的希望'],['猎豹'],"['VitaColor速写图', '生机带来的希望']",True
65d59de573358196a1679c7d,"['兔子', '狸花猫']",['生机带来的希望'],"['兔子', '狸花猫']","['VitaColor速写图', '生机带来的希望']",True
65add03073358196a16507a7,['钟表'],['美好事物带来的愉悦'],['钟表'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c076a473358196a166ed48,['其他狗'],"['生活与节日', '2024年生日图']",['其他狗'],"['生活与节日', 'VitaColor速写图', '2024年生日图']",True
65c076a473358196a166ed47,['生日蛋糕'],"['生活与节日', '2024年生日图']",['生日蛋糕'],"['生活与节日', '2024年生日图', 'VitaColor速写图']",True
65d2ca8aa64b6582fe05683b,['街景一角'],['社会生活的喜悦'],['街景一角'],"['iPad速写图', '社会生活的喜悦']",True
65c34ec473358196a16744e9,['孩子'],['友情'],['孩子'],"['iPad速写图', '友情']",True
65c1e811a64b6582fe051185,['台球'],['美好事物带来的愉悦'],['台球'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c34ec473358196a16744ee,['向日葵'],['生机带来的希望'],['向日葵'],"['ZenColor普通图', '生机带来的希望']",True
65bb37dba64b6582fe045b61,['其他奇幻物品'],['生活与节日'],['其他奇幻物品'],"['iPad速写图', '生活与节日']",True
65bb37dba64b6582fe045b5a,['鲸鱼'],['生机带来的希望'],['鲸鱼'],"['iPad速写图', '生机带来的希望']",True
65bb37dba64b6582fe045b63,['其他奇幻房屋'],['现实重构'],['其他奇幻房屋'],"['iPad速写图', '现实重构']",True
6588ea0159b5cf42748db260,['欧美日常女性'],['宠物情'],['欧美日常女性'],"['VitaColor速写图', '宠物情']",True
65bf2ac5a64b6582fe04ba4b,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['曼陀罗', 'ZenColor普通图']",True
65bf2ac5a64b6582fe04ba3f,['多肉'],['生机带来的希望'],['多肉'],"['iPad速写图', '生机带来的希望']",True
65bb37dba64b6582fe045b5b,['孩子'],['现实重构'],['孩子'],"['iPad速写图', '现实重构']",True
65bb37dba64b6582fe045b55,['快餐组合'],['美好事物带来的愉悦'],['快餐组合'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65bb37dba64b6582fe045b62,['仙女精灵'],['魔法'],['仙女精灵'],"['魔法', 'iPad速写图']",True
65b7360373358196a165f329,['水獭'],['生机带来的希望'],['水獭'],"['彩绘作者包-Ducky', '生机带来的希望']",True
65b1d9eaa64b6582fe037955,['其他花'],['生机带来的希望'],['其他花'],"['iPad速写图', '生机带来的希望']",True
65d2ca8aa64b6582fe056836,['多种动物'],['拟人化'],['多种动物'],"['拟人化', 'iPad速写图']",True
65d2ca8aa64b6582fe05683c,['多人'],['社会生活的喜悦'],['多人'],"['iPad速写图', '社会生活的喜悦']",True
65d2ca8aa64b6582fe056829,['现代建筑'],['创意建筑记录'],['现代建筑'],"['iPad速写图', '创意建筑记录']",True
65c076a473358196a166ed58,['立体图案'],['秩序化图案'],['立体图案'],"['秩序化图案', 'ZenColor普通图']",True
65b7360373358196a165f326,['蛋糕'],['美好事物带来的愉悦'],['蛋糕'],"['iPad速写图', '美好事物带来的愉悦']",True
65c1e811a64b6582fe051182,['玩偶'],['美好事物带来的愉悦'],['玩偶'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65bc8206a64b6582fe0483b0,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['曼陀罗', 'ZenColor普通图']",True
65bc8206a64b6582fe0483a3,['多人'],['亲情'],['多人'],"['VitaColor速写图', '亲情']",True
65b7360373358196a165f319,['狐狸'],['自然与生态'],['狐狸'],"['iPad速写图', '自然与生态']",True
65b7360373358196a165f31b,['欧美日常女性'],['科幻朋克'],['欧美日常女性'],"['iPad速写图', '科幻朋克']",True
65d2ca8aa64b6582fe056841,['池塘'],['生机带来的希望'],['池塘'],"['生机带来的希望', 'iPad速写图']",True
65d2ca8aa64b6582fe056837,['鹰'],['色彩之美'],['鹰'],"['色彩之美', 'iPad速写图']",True
65d2ca8aa64b6582fe056831,['其他鸟'],['生机带来的希望'],['其他鸟'],"['iPad速写图', '生机带来的希望']",True
65d2ca8aa64b6582fe056827,['其他奇幻场景'],['魔法'],['其他奇幻场景'],"['魔法', 'iPad速写图']",True
65d2ca8aa64b6582fe056828,['其他奇幻物品'],['生活与节日'],['其他奇幻物品'],"['iPad速写图', '生活与节日']",True
65d2ca8aa64b6582fe056825,['其他动物'],['生机带来的希望'],['其他动物'],"['生机带来的希望', 'iPad速写图']",True
65d2ca8aa64b6582fe056821,['其他奇幻场景'],['生活与节日'],['其他奇幻场景'],"['iPad速写图', '生活与节日']",True
65d2ca8aa64b6582fe056822,['盆栽绿植'],['自然与生态'],['盆栽绿植'],"['iPad速写图', '自然与生态']",True
65d2ca8aa64b6582fe05681d,['多种动物'],['生机带来的希望'],['多种动物'],"['生机带来的希望', '彩绘作者包-艾星宇']",True
65d2ca8aa64b6582fe05681a,['多种动物'],['生机带来的希望'],['多种动物'],"['生机带来的希望', '彩绘作者包-艾星宇']",True
65d2ca8aa64b6582fe056818,['多种动物'],['生机带来的希望'],['多种动物'],"['生机带来的希望', 'VitaColor速写图']",True
65d2ca8aa64b6582fe05681e,['企鹅'],['生机带来的希望'],['企鹅'],"['生机带来的希望', '彩绘作者包-Ducky']",True
65d2ca8aa64b6582fe05681c,['其他奇幻场景'],['魔法'],['其他奇幻场景'],"['魔法', '彩绘作者包-Carmen_Ferreira']",True
65d2ca8aa64b6582fe056814,['赛车'],['美好事物带来的愉悦'],['赛车'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c34ec473358196a16744ec,['花盆'],['美好事物带来的愉悦'],['花盆'],"['iPad速写图', '美好事物带来的愉悦']",True
65c34ec473358196a16744eb,['玩偶'],['美好事物带来的愉悦'],['玩偶'],"['iPad速写图', '美好事物带来的愉悦']",True
65c1e811a64b6582fe051196,['梳妆盒台'],['美好事物带来的愉悦'],['梳妆盒台'],"['iPad速写图', '美好事物带来的愉悦']",True
65c1e811a64b6582fe05118c,['其他动物'],['生机带来的希望'],['其他动物'],"['iPad速写图', '生机带来的希望']",True
65c1e811a64b6582fe051195,['留声机'],['美好事物带来的愉悦'],['留声机'],"['iPad速写图', '美好事物带来的愉悦']",True
65c1e811a64b6582fe051191,['老虎'],['生机带来的希望'],['老虎'],"['iPad速写图', '生机带来的希望']",True
65c1e811a64b6582fe051194,['多种动物'],['生机带来的希望'],['多种动物'],"['彩绘作者包-Ducky', '生机带来的希望']",True
65c1e811a64b6582fe051184,['棋'],['美好事物带来的愉悦'],['棋'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c1e811a64b6582fe051186,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['现实重构', '彩绘作者包-刘佳捷']",True
65c1e811a64b6582fe051181,['披萨'],['美好事物带来的愉悦'],['披萨'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c1e811a64b6582fe051183,['多种动物'],['生机带来的希望'],['多种动物'],"['iPad速写图', '生机带来的希望']",True
65b7360373358196a165f31f,['汉堡'],['美好事物带来的愉悦'],['汉堡'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c076a473358196a166ed45,['多人'],['友情'],['多人'],"['VitaColor速写图', '友情']",True
65bf2ac5a64b6582fe04ba4a,['孩子'],['成就时刻的喜悦'],['孩子'],"['成就时刻的喜悦', 'iPad速写图']",True
65bf2ac5a64b6582fe04ba40,['仓鼠'],['生机带来的希望'],['仓鼠'],"['iPad速写图', '生机带来的希望']",True
65bf2ac5a64b6582fe04ba41,['其他车'],['美好事物带来的愉悦'],['其他车'],"['iPad速写图', '美好事物带来的愉悦']",True
65b8756873358196a16619b1,['立体图案'],['秩序化图案'],['立体图案'],"['秩序化图案', 'ZenColor普通图']",True
656584eb400a2d4b3a0f2e72,['喇叭花'],['生机带来的希望'],['喇叭花'],"['ZenColor普通图', '生机带来的希望']",True
65bc8206a64b6582fe0483a2,['多人'],['爱情'],['多人'],"['VitaColor速写图', '爱情']",True
65b1d9eaa64b6582fe037949,['其他服装'],['美好事物带来的愉悦'],['其他服装'],"['iPad速写图', '美好事物带来的愉悦']",True
65b07ef4a64b6582fe034e16,['大象'],['生机带来的希望'],['大象'],"['VitaColor速写图', '生机带来的希望']",True
65adeb1aa64b6582fe02fcb6,['奇幻鹿'],['原创幻想'],['奇幻鹿'],"['iPad速写图', '原创幻想']",True
65adda7c73358196a1650b0a,['曼陀罗'],['秩序化图案'],['曼陀罗'],"['ZenColor普通图', '秩序化图案']",True
659640e6f7855ed93740e13c,['孩子'],['幻想'],['孩子'],"['彩绘作者包-Camille_Leclerc', '幻想']",True
6583cc24aa03bf04dd054c17,['欧美日常女性'],['宠物情'],['欧美日常女性'],"['VitaColor速写图', '宠物情']",True
65c07e85a64b6582fe04e240,['河流湖泊'],['自然与生态'],['河流湖泊'],"['iPad速写图', '自然与生态']",True
65c076a473358196a166ed52,['其他花'],['生机带来的希望'],['其他花'],"['iPad速写图', '生机带来的希望']",True
65c076a473358196a166ed43,['棋'],['美好事物带来的愉悦'],['棋'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65c076a473358196a166ed55,['鸡'],['生机带来的希望'],['鸡'],"['iPad速写图', '生机带来的希望']",True
65c076a473358196a166ed54,['其他动物'],['生机带来的希望'],['其他动物'],"['iPad速写图', '生机带来的希望']",True
65c076a473358196a166ed4c,['多人'],['冲击目标的坚持'],['多人'],"['iPad速写图', '冲击目标的坚持']",True
65c076a473358196a166ed53,['猪'],['生机带来的希望'],['猪'],"['生机带来的希望', 'iPad速写图']",True
65c076a473358196a166ed46,['孩子'],['宠物情'],['孩子'],"['VitaColor速写图', '宠物情']",True
65c076a473358196a166ed4d,['多人'],['群体归属'],['多人'],"['群体归属', 'iPad速写图']",True
65c076a473358196a166ed49,['溪流'],['自然与生态'],['溪流'],"['自然与生态', '彩绘作者包-Mira_Rast']",True
65aa4a3ca64b6582fe02beee,['机器人'],['人工智能'],['机器人'],"['iPad速写图', '人工智能']",True
65bf2ac5a64b6582fe04ba49,['蜡烛'],['美好事物带来的愉悦'],['蜡烛'],"['iPad速写图', '美好事物带来的愉悦']",True
65bf2ac5a64b6582fe04ba45,['其他车'],['生活与节日'],['其他车'],"['iPad速写图', '生活与节日']",True
65bb37dba64b6582fe045b58,['孩子'],['宠物情'],['孩子'],"['VitaColor速写图', '宠物情']",True
65bb37dba64b6582fe045b57,['其他奇幻场景'],['架空世界'],['其他奇幻场景'],"['架空世界', 'iPad速写图']",True
65b9be3f73358196a1663aa2,['啤酒'],['现实重构'],['啤酒'],"['iPad速写图', '现实重构']",True
65b340eda64b6582fe03a7a6,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['现实重构', 'iPad速写图']",True
65b1d9eaa64b6582fe037956,['骆驼'],['生机带来的希望'],['骆驼'],"['彩绘作者包-Ducky', '生机带来的希望']",True
657684be6b868d9aaf2892ed,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['ZenColor普通图', '曼陀罗']",True
65bc8206a64b6582fe0483ac,['宇航员'],['探索外太空'],['宇航员'],"['iPad速写图', '探索外太空']",True
65bc8206a64b6582fe0483aa,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['iPad速写图', '现实重构']",True
65bb37dba64b6582fe045b5e,['欧美日常女性'],['宠物情'],['欧美日常女性'],"['iPad速写图', '宠物情']",True
65bb37dba64b6582fe045b5f,['海牛'],['生机带来的希望'],['海牛'],"['iPad速写图', '生机带来的希望']",True
65b7360373358196a165f328,['桌椅'],['美好事物带来的愉悦'],['桌椅'],"['iPad速写图', '美好事物带来的愉悦']",True
65b1e09ea64b6582fe037b3e,['平铺图案'],['秩序化图案'],['平铺图案'],"['秩序化图案', 'ZenColor普通图']",True
65a9f125a64b6582fe02ab31,['拟人鸭'],['拟人化'],['拟人鸭'],"['iPad速写图', '拟人化']",True
6511712d0dad4a668d0b26fa,['松鼠'],['禅绕画'],['松鼠'],"['ZenColor普通图', '禅绕画']",True
65bb37dba64b6582fe045b5c,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['现实重构', 'iPad速写图']",True
65bb37dba64b6582fe045b5d,['多人'],['亲情'],['多人'],"['iPad速写图', '亲情']",True
65b7360373358196a165f31d,['精灵'],['魔法'],['精灵'],"['iPad速写图', '魔法']",True
659f60b8f4f3a2c248936c7d,['其他花'],['生机带来的希望'],['其他花'],"['VitaColor速写图', '生机带来的希望']",True
6551b21b74cd8604b35fe4ab,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['ZenColor普通图', '曼陀罗']",True
65bc8206a64b6582fe0483ad,['其他乐器'],['美好事物带来的愉悦'],['其他乐器'],"['iPad速写图', '美好事物带来的愉悦']",True
65bc8206a64b6582fe0483a9,['熊'],['自然与生态'],['熊'],"['iPad速写图', '自然与生态']",True
65bc8206a64b6582fe0483af,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['曼陀罗', 'ZenColor普通图']",True
65bc8206a64b6582fe0483a8,['多种动物'],['生机带来的希望'],['多种动物'],"['彩绘作者包-艾星宇', '生机带来的希望']",True
65bc8206a64b6582fe0483a1,['水獭'],['生机带来的希望'],['水獭'],"['VitaColor速写图', '生机带来的希望']",True
65bc8206a64b6582fe0483ab,['独角兽'],['魔法'],['独角兽'],"['iPad速写图', '魔法']",True
65bc8206a64b6582fe0483a4,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['iPad速写图', '现实重构']",True
65bc8206a64b6582fe0483a0,['长颈鹿'],['生机带来的希望'],['长颈鹿'],"['VitaColor速写图', '生机带来的希望']",True
65bb37dba64b6582fe045b59,['书'],['美好事物带来的愉悦'],['书'],"['iPad速写图', '美好事物带来的愉悦']",True
65b7360373358196a165f320,['拱门'],['架空世界'],['拱门'],"['架空世界', 'iPad速写图']",True
65b7360373358196a165f325,['其他车'],['美好事物带来的愉悦'],['其他车'],"['iPad速写图', '美好事物带来的愉悦']",True
65b1d9eaa64b6582fe03794c,['大象'],['生机带来的希望'],['大象'],"['VitaColor速写图', '生机带来的希望']",True
65b1d9eaa64b6582fe03794a,['多人'],['亲情'],['多人'],"['VitaColor速写图', '亲情']",True
65a4b05df4f3a2c24893d768,['缝纫机'],['禅绕画'],['缝纫机'],"['ZenColor普通图', '禅绕画']",True
65642be7d3f53b00109b2353,['其他花'],['生机带来的希望'],['其他花'],"['生机带来的希望', 'ZenColor普通图']",True
65b8707173358196a166185a,['其他奇幻场景'],['架空世界'],['其他奇幻场景'],"['架空世界', 'iPad速写图']",True
65b340eda64b6582fe03a79f,['兔子'],['生机带来的希望'],['兔子'],"['VitaColor速写图', '生机带来的希望']",True
65b340eda64b6582fe03a79d,['婴儿床'],['美好事物带来的愉悦'],['婴儿床'],"['iPad速写图', '美好事物带来的愉悦']",True
656e9df2051065b03efbb893,['立体图案'],['秩序化图案'],['立体图案'],"['ZenColor普通图', '秩序化图案']",True
65add03073358196a16507a6,['莲花'],['生机带来的希望'],['莲花'],"['VitaColor速写图', '生机带来的希望']",True
65b8707173358196a166185f,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['iPad速写图', '现实重构']",True
65b7360373358196a165f321,['其他奇幻场景'],['现实重构'],['其他奇幻场景'],"['现实重构', 'iPad速写图']",True
65b7360373358196a165f31a,['拟人鼠'],['拟人化'],['拟人鼠'],"['iPad速写图', '拟人化']",True
65b340eda64b6582fe03a7a3,['跑车'],['美好事物带来的愉悦'],['跑车'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65b329bc73358196a165b2d0,['多人'],['友情'],['多人'],"['VitaColor速写图', '友情']",True
65b08c1973358196a1656130,['其他鸟'],['生机带来的希望'],['其他鸟'],"['彩绘作者包-Mira_Rast', '生机带来的希望']",True
65af8e9fa64b6582fe0334f6,['捕梦网'],['美好事物带来的愉悦'],['捕梦网'],"['VitaColor速写图', '美好事物带来的愉悦']",True
656848f1d3f53b00109b8b06,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['曼陀罗', 'ZenColor普通图']",True
65b31e7ba64b6582fe03a10f,['切块蛋糕'],['美好事物带来的愉悦'],['切块蛋糕'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65b8707173358196a1661858,['自行车'],['美好事物带来的愉悦'],['自行车'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65b7360373358196a165f318,['其他猫'],['生机带来的希望'],['其他猫'],"['VitaColor速写图', '生机带来的希望']",True
65b7360373358196a165f317,['猪'],['生机带来的希望'],['猪'],"['VitaColor速写图', '生机带来的希望']",True
65b1e09ea64b6582fe037b3c,['立体图案'],['秩序化图案'],['立体图案'],"['秩序化图案', 'ZenColor普通图']",True
65b7360373358196a165f322,['宇航员'],['探索外太空'],['宇航员'],"['VitaColor速写图', '探索外太空']",True
65b340eda64b6582fe03a7a5,['龙蛋'],['魔法'],['龙蛋'],"['魔法', 'iPad速写图']",True
65b340eda64b6582fe03a7a2,['袋鼠'],['生机带来的希望'],['袋鼠'],"['VitaColor速写图', '生机带来的希望']",True
65add03073358196a16507a9,['混合甜点'],['美好事物带来的愉悦'],['混合甜点'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65a9002273358196a164a4fc,['情侣'],"['爱情', '2024-情人节']",['情侣'],"['ZenColor速写图', '爱情', '2024-情人节']",True
659f60b8f4f3a2c248936c85,['平铺图案'],['秩序化图案'],['平铺图案'],"['ZenColor普通图', '秩序化图案']",True
65b8707173358196a1661857,['玉米'],['生机带来的希望'],['玉米'],"['VitaColor速写图', '生机带来的希望']",True
65b7360373358196a165f327,['杯碟水壶'],['美好事物带来的愉悦'],['杯碟水壶'],"['iPad速写图', '美好事物带来的愉悦']",True
65b7360373358196a165f323,['其他动物'],['生机带来的希望'],['其他动物'],"['iPad速写图', '生机带来的希望']",True
65b340eda64b6582fe03a79c,['帆船'],['美好事物带来的愉悦'],['帆船'],"['iPad速写图', '美好事物带来的愉悦']",True
6555b20e61b9c94253ec149c,['曼陀罗'],['曼陀罗'],['曼陀罗'],"['ZenColor普通图', '曼陀罗']",True
6528eebb4d63ed40209c0238,['鸭'],['禅绕画'],['鸭'],"['ZenColor普通图', '禅绕画']",True
65b8756873358196a16619b2,['立体图案'],['秩序化图案'],['立体图案'],"['秩序化图案', 'ZenColor普通图']",True
65b8707173358196a166185d,['厨具'],['美好事物带来的愉悦'],['厨具'],"['iPad速写图', '美好事物带来的愉悦']",True
65b7360373358196a165f31e,['其他亚洲女性'],['宠物情'],['其他亚洲女性'],"['VitaColor速写图', '宠物情']",True
65b7360373358196a165f316,['其他奇幻场景'],['架空世界'],['其他奇幻场景'],"['iPad速写图', '架空世界']",True
65b340eda64b6582fe03a7a7,['多种动物'],['生机带来的希望'],['多种动物'],"['彩绘作者包-艾星宇', '生机带来的希望']",True
65b8756873358196a16619b3,['抽象线条'],['秩序化图案'],['抽象线条'],"['秩序化图案', 'ZenColor普通图']",True
65b8756873358196a16619b0,['点阵图'],['秩序化图案'],['点阵图'],"['秩序化图案', 'ZenColor普通图']",True
65b8707173358196a166185e,['松鼠'],['生机带来的希望'],['松鼠'],"['iPad速写图', '生机带来的希望']",True
65b33e7f73358196a165b5bb,['立体图案'],['秩序化图案'],['立体图案'],"['ZenColor普通图', '秩序化图案']",True
65b1e09ea64b6582fe037b38,['平铺图案'],['秩序化图案'],['平铺图案'],"['秩序化图案', 'ZenColor普通图']",True
65b1d9eaa64b6582fe037952,['拟人鼠'],['拟人化'],['拟人鼠'],"['iPad速写图', '拟人化']",True
65b08c1973358196a165612d,['多人种多人'],['群体归属'],['多人种多人'],"['群体归属', 'iPad速写图']",True
65b340eda64b6582fe03a79e,['兔子'],['生机带来的希望'],['兔子'],"['iPad速写图', '生机带来的希望']",True
65b1e09ea64b6582fe037b39,['立体图案'],['秩序化图案'],['立体图案'],"['秩序化图案', 'ZenColor普通图']",True
65b1d9eaa64b6582fe037951,['其他奇幻场景'],['架空世界'],['其他奇幻场景'],"['架空世界', 'iPad速写图']",True
65ade06373358196a1650d70,['混合甜点'],['美好事物带来的愉悦'],['混合甜点'],"['VitaColor速写图', '美好事物带来的愉悦']",True
65adda7c73358196a1650b08,['多种动物'],['生机带来的希望'],['多种动物'],"['VitaColor速写图', '生机带来的希望']",True
65a9002273358196a164a4fb,['情侣'],"['2024-情人节', '爱情']",['情侣'],"['2024-情人节', '爱情', 'ZenColor速写图']",True
658d1252591919d03c5554c2,['其他种族男性'],['宠物情'],['其他种族男性'],"['VitaColor速写图', '宠物情']",True
655d9ae40224753e46a3ba63,['樱花'],['生机带来的希望'],['樱花'],"['ZenColor普通图', '生机带来的希望']",True
65b1e09ea64b6582fe037b3a,['立体图案'],['秩序化图案'],['立体图案'],"['秩序化图案', 'ZenColor普通图']",True
65b1d9eaa64b6582fe03794f,['鸭'],['生机带来的希望'],['鸭'],"['VitaColor速写图', '生机带来的希望']",True
